quote_id,rfq_id,supplier_id,supplier_name,region,reliability_score,material_name,category,quantity,unit,unit_price,currency,lead_time_days
Q-RFQ-1024-apex-4,RFQ-1024,apex,Apex Industrial Supply,South,90,Copper Pipe,Plumbing,123,sq_ft,88.77,USD,33
Q-RFQ-1024-apex-5,RFQ-1024,apex,Apex Industrial Supply,South,90,Steel Rebar,Steel,345,ton,898.73,USD,24
Q-RFQ-1024-apex-6,RFQ-1024,apex,Apex Industrial Supply,South,90,Exterior Coating,Paint,237,yd3,36.37,USD,28
Q-RFQ-1024-apex-7,RFQ-1024,apex,Apex Industrial Supply,South,90,Paint Supplies,Paint,208,linear_ft,35.94,USD,33
Q-RFQ-1024-apex-8,RFQ-1024,apex,Apex Industrial Supply,South,90,Primer,Paint,477,yd3,29.73,USD,10
Q-RFQ-1024-apex-9,RFQ-1024,apex,Apex Industrial Supply,South,90,Drywall Sheet,Drywall,306,linear_ft,16.38,USD,19
Q-RFQ-1024-apex-10,RFQ-1024,apex,Apex Industrial Supply,South,90,VAV Box,HVAC,298,sq_ft,637.69,USD,30
Q-RFQ-1024-metro-1,RFQ-1024,metro,Metro Contractor Depot,National,86,Breaker Panel,Electrical,295,yd3,65.67,USD,25
Q-RFQ-1024-metro-2,RFQ-1024,metro,Metro Contractor Depot,National,86,Concrete,Concrete,64,ton,171.74,USD,25
Q-RFQ-1024-metro-3,RFQ-1024,metro,Metro Contractor Depot,National,86,Cement Blend,Concrete,396,ton,148.51,USD,22
Q-RFQ-1024-metro-4,RFQ-1024,metro,Metro Contractor Depot,National,86,Ball Valve,Plumbing,123,sq_ft,92.57,USD,31
Q-RFQ-1024-metro-5,RFQ-1024,metro,Metro Contractor Depot,National,86,Steel Rebar,Steel,345,ton,1066.45,USD,30
Q-RFQ-1024-metro-6,RFQ-1024,metro,Metro Contractor Depot,National,86,Latex Paint,Paint,237,yd3,31.21,USD,40
Q-RFQ-1024-metro-7,RFQ-1024,metro,Metro Contractor Depot,National,86,Primer,Paint,208,linear_ft,31.5,USD,24
Q-RFQ-1024-metro-8,RFQ-1024,metro,Metro Contractor Depot,National,86,Latex Paint,Paint,477,yd3,40.1,USD,11
Q-RFQ-1024-metro-9,RFQ-1024,metro,Metro Contractor Depot,National,86,Drywall Sheet,Drywall,306,linear_ft,20.41,USD,19
Q-RFQ-1024-metro-10,RFQ-1024,metro,Metro Contractor Depot,National,86,HVAC Compressor,HVAC,298,sq_ft,682.47,USD,29
Q-RFQ-1025-buildtech-1,RFQ-1025,buildtech,BuildTech Supply,Midwest,94,Air Diffuser,HVAC,143,linear_ft,596.23,USD,26
Q-RFQ-1025-buildtech-2,RFQ-1025,buildtech,BuildTech Supply,Midwest,94,Primer,Paint,487,ea,34.83,USD,23
Q-RFQ-1025-buildtech-3,RFQ-1025,buildtech,BuildTech Supply,Midwest,94,Sheetrock,Drywall,297,yd3,15.87,USD,21
Q-RFQ-1025-buildtech-4,RFQ-1025,buildtech,BuildTech Supply,Midwest,94,Steel Rebar,Steel,259,sq_ft,895.73,USD,27
Q-RFQ-1025-buildtech-5,RFQ-1025,buildtech,BuildTech Supply,Midwest,94,Concrete Mix,Concrete,151,sq_ft,147.11,USD,24
Q-RFQ-1025-buildtech-6,RFQ-1025,buildtech,BuildTech Supply,Midwest,94,VAV Box,HVAC,226,ton,712.59,USD,16
Q-RFQ-1025-buildtech-7,RFQ-1025,buildtech,BuildTech Supply,Midwest,94,Ductwork,HVAC,206,ea,777.42,USD,19
Q-RFQ-1025-buildtech-8,RFQ-1025,buildtech,BuildTech Supply,Midwest,94,Breaker Panel,Electrical,440,yd3,61.54,USD,23
Q-RFQ-1025-buildtech-9,RFQ-1025,buildtech,BuildTech Supply,Midwest,94,HVAC Air Handler,HVAC,480,yd3,767.48,USD,21
Q-RFQ-1025-buildtech-10,RFQ-1025,buildtech,BuildTech Supply,Midwest,94,HVAC Air Handler,HVAC,102,ea,752.92,USD,42
Q-RFQ-1025-constructpro-1,RFQ-1025,constructpro,ConstructPro Materials,Northeast,88,Air Diffuser,HVAC,143,linear_ft,820.4,USD,22
Q-RFQ-1025-constructpro-2,RFQ-1025,constructpro,ConstructPro Materials,Northeast,88,Exterior Coating,Paint,487,ea,40.58,USD,19
Q-RFQ-1025-constructpro-3,RFQ-1025,constructpro,ConstructPro Materials,Northeast,88,Gypsum Board,Drywall,297,yd3,16.58,USD,7
Q-RFQ-1025-constructpro-4,RFQ-1025,constructpro,ConstructPro Materials,Northeast,88,Rebar Grade 60,Steel,259,sq_ft,1000.51,USD,33
Q-RFQ-1025-constructpro-5,RFQ-1025,constructpro,ConstructPro Materials,Northeast,88,Concrete Mix,Concrete,151,sq_ft,139.48,USD,14
Q-RFQ-1025-constructpro-6,RFQ-1025,constructpro,ConstructPro Materials,Northeast,88,Air Diffuser,HVAC,226,ton,682.86,USD,4
Q-RFQ-1025-constructpro-7,RFQ-1025,constructpro,ConstructPro Materials,Northeast,88,HVAC Compressor,HVAC,206,ea,737.88,USD,11
Q-RFQ-1025-constructpro-8,RFQ-1025,constructpro,ConstructPro Materials,Northeast,88,Conduit,Electrical,440,yd3,57.63,USD,24
Q-RFQ-1025-constructpro-9,RFQ-1025,constructpro,ConstructPro Materials,Northeast,88,HVAC Air Handler,HVAC,480,yd3,609.57,USD,33
Q-RFQ-1025-constructpro-10,RFQ-1025,constructpro,ConstructPro Materials,Northeast,88,Ductwork,HVAC,102,ea,694.92,USD,42
Q-RFQ-1025-urban-1,RFQ-1025,urban,UrbanBuild Wholesale,West,82,Air Diffuser,HVAC,143,linear_ft,592.17,USD,31
Q-RFQ-1025-urban-2,RFQ-1025,urban,UrbanBuild Wholesale,West,82,Paint Supplies,Paint,487,ea,34.89,USD,31
Q-RFQ-1025-urban-3,RFQ-1025,urban,UrbanBuild Wholesale,West,82,Drywall Sheet,Drywall,297,yd3,16.92,USD,16
Q-RFQ-1025-urban-4,RFQ-1025,urban,UrbanBuild Wholesale,West,82,Rebar Grade 60,Steel,259,sq_ft,858.02,USD,30
Q-RFQ-1025-urban-5,RFQ-1025,urban,UrbanBuild Wholesale,West,82,Cement Blend,Concrete,151,sq_ft,151.19,USD,19
Q-RFQ-1025-urban-6,RFQ-1025,urban,UrbanBuild Wholesale,West,82,HVAC Air Handler,HVAC,226,ton,736.6,USD,10
Q-RFQ-1025-urban-7,RFQ-1025,urban,UrbanBuild Wholesale,West,82,HVAC Air Handler,HVAC,206,ea,650.01,USD,23
Q-RFQ-1025-urban-8,RFQ-1025,urban,UrbanBuild Wholesale,West,82,Junction Box,Electrical,440,yd3,53.61,USD,33
Q-RFQ-1025-urban-10,RFQ-1025,urban,UrbanBuild Wholesale,West,82,HVAC Air Handler,HVAC,102,ea,713.73,USD,33
Q-RFQ-1025-apex-1,RFQ-1025,apex,Apex Industrial Supply,South,90,HVAC Compressor,HVAC,143,linear_ft,671.41,USD,30
Q-RFQ-1025-apex-2,RFQ-1025,apex,Apex Industrial Supply,South,90,Paint Supplies,Paint,487,ea,34.26,USD,21
Q-RFQ-1025-apex-3,RFQ-1025,apex,Apex Industrial Supply,South,90,Drywall Screws,Drywall,297,yd3,15.79,USD,21
Q-RFQ-1025-apex-4,RFQ-1025,apex,Apex Industrial Supply,South,90,Steel Plate,Steel,259,sq_ft,1035.52,USD,25
Q-RFQ-1025-apex-5,RFQ-1025,apex,Apex Industrial Supply,South,90,Cement Blend,Concrete,151,sq_ft,129.95,USD,25
Q-RFQ-1025-apex-6,RFQ-1025,apex,Apex Industrial Supply,South,90,Air Diffuser,HVAC,226,ton,614.24,USD,7
Q-RFQ-1025-apex-7,RFQ-1025,apex,Apex Industrial Supply,South,90,VAV Box,HVAC,206,ea,623.72,USD,23
Q-RFQ-1025-apex-8,RFQ-1025,apex,Apex Industrial Supply,South,90,Junction Box,Electrical,440,yd3,50.85,USD,23
Q-RFQ-1025-apex-9,RFQ-1025,apex,Apex Industrial Supply,South,90,Ductwork,HVAC,480,yd3,735.32,USD,30
Q-RFQ-1025-apex-10,RFQ-1025,apex,Apex Industrial Supply,South,90,Air Diffuser,HVAC,102,ea,604.64,USD,40
Q-RFQ-1025-metro-1,RFQ-1025,metro,Metro Contractor Depot,National,86,Air Diffuser,HVAC,143,linear_ft,740.71,USD,29
Q-RFQ-1025-metro-2,RFQ-1025,metro,Metro Contractor Depot,National,86,Primer,Paint,487,ea,36.9,USD,23
Q-RFQ-1025-metro-3,RFQ-1025,metro,Metro Contractor Depot,National,86,Gypsum Board,Drywall,297,yd3,16.68,USD,21
Q-RFQ-1025-metro-4,RFQ-1025,metro,Metro Contractor Depot,National,86,Steel Rebar,Steel,259,sq_ft,1110.58,USD,26
Q-RFQ-1025-metro-5,RFQ-1025,metro,Metro Contractor Depot,National,86,Ready Mix Concrete,Concrete,151,sq_ft,140.98,USD,17
Q-RFQ-1025-metro-6,RFQ-1025,metro,Metro Contractor Depot,National,86,Air Diffuser,HVAC,226,ton,788.3,USD,6
Q-RFQ-1025-metro-7,RFQ-1025,metro,Metro Contractor Depot,National,86,Ductwork,HVAC,206,ea,647.0,USD,12
Q-RFQ-1025-metro-9,RFQ-1025,metro,Metro Contractor Depot,National,86,Air Diffuser,HVAC,480,yd3,622.7,USD,32
Q-RFQ-1025-metro-10,RFQ-1025,metro,Metro Contractor Depot,National,86,VAV Box,HVAC,102,ea,806.13,USD,44
Q-RFQ-1026-buildtech-1,RFQ-1026,buildtech,BuildTech Supply,Midwest,94,Structural Steel Beam,Steel,362,linear_ft,1033.46,USD,28
Q-RFQ-1026-buildtech-2,RFQ-1026,buildtech,BuildTech Supply,Midwest,94,Plumbing Fixture,Plumbing,65,sq_ft,80.63,USD,34
Q-RFQ-1026-buildtech-3,RFQ-1026,buildtech,BuildTech Supply,Midwest,94,Cement Blend,Concrete,476,sq_ft,140.19,USD,11
Q-RFQ-1026-buildtech-4,RFQ-1026,buildtech,BuildTech Supply,Midwest,94,Breaker Panel,Electrical,444,ton,48.18,USD,8
Q-RFQ-1026-buildtech-5,RFQ-1026,buildtech,BuildTech Supply,Midwest,94,Steel Rebar,Steel,53,ea,917.29,USD,12
Q-RFQ-1026-buildtech-6,RFQ-1026,buildtech,BuildTech Supply,Midwest,94,I Beam Steel,Steel,366,sq_ft,930.63,USD,29
Q-RFQ-1026-buildtech-7,RFQ-1026,buildtech,BuildTech Supply,Midwest,94,Breaker Panel,Electrical,194,yd3,57.64,USD,9
Q-RFQ-1026-buildtech-8,RFQ-1026,buildtech,BuildTech Supply,Midwest,94,Cement Blend,Concrete,116,ton,135.2,USD,32
Q-RFQ-1026-buildtech-9,RFQ-1026,buildtech,BuildTech Supply,Midwest,94,Ductwork,HVAC,363,sq_ft,641.94,USD,29
Q-RFQ-1026-buildtech-10,RFQ-1026,buildtech,BuildTech Supply,Midwest,94,Joint Compound,Drywall,115,linear_ft,17.92,USD,32
Q-RFQ-1026-constructpro-1,RFQ-1026,constructpro,ConstructPro Materials,Northeast,88,Steel Rebar,Steel,362,linear_ft,1082.89,USD,27
Q-RFQ-1026-constructpro-2,RFQ-1026,constructpro,ConstructPro Materials,Northeast,88,Copper Pipe,Plumbing,65,sq_ft,80.72,USD,21
Q-RFQ-1026-constructpro-3,RFQ-1026,constructpro,ConstructPro Materials,Northeast,88,Concrete Mix,Concrete,476,sq_ft,166.52,USD,22
Q-RFQ-1026-constructpro-4,RFQ-1026,constructpro,ConstructPro Materials,Northeast,88,Electrical Wire,Electrical,444,ton,56.24,USD,8
Q-RFQ-1026-constructpro-5,RFQ-1026,constructpro,ConstructPro Materials,Northeast,88,Steel Rebar,Steel,53,ea,1059.35,USD,3
Q-RFQ-1026-constructpro-6,RFQ-1026,constructpro,ConstructPro Materials,Northeast,88,Rebar Grade 60,Steel,366,sq_ft,1024.17,USD,40
Q-RFQ-1026-constructpro-7,RFQ-1026,constructpro,ConstructPro Materials,Northeast,88,LED Fixture,Electrical,194,yd3,54.16,USD,8
Q-RFQ-1026-constructpro-8,RFQ-1026,constructpro,ConstructPro Materials,Northeast,88,Concrete,Concrete,116,ton,133.88,USD,28
Q-RFQ-1026-constructpro-9,RFQ-1026,constructpro,ConstructPro Materials,Northeast,88,HVAC Air Handler,HVAC,363,sq_ft,729.86,USD,33
Q-RFQ-1026-constructpro-10,RFQ-1026,constructpro,ConstructPro Materials,Northeast,88,Sheetrock,Drywall,115,linear_ft,17.91,USD,39
Q-RFQ-1026-urban-1,RFQ-1026,urban,UrbanBuild Wholesale,West,82,Structural Steel Beam,Steel,362,linear_ft,1007.87,USD,26
Q-RFQ-1026-urban-2,RFQ-1026,urban,UrbanBuild Wholesale,West,82,Plumbing Fixture,Plumbing,65,sq_ft,73.46,USD,35
Q-RFQ-1026-urban-3,RFQ-1026,urban,UrbanBuild Wholesale,West,82,Portland Cement,Concrete,476,sq_ft,157.96,USD,22
Q-RFQ-1026-urban-4,RFQ-1026,urban,UrbanBuild Wholesale,West,82,Electrical Wire,Electrical,444,ton,60.45,USD,16
Q-RFQ-1026-urban-5,RFQ-1026,urban,UrbanBuild Wholesale,West,82,Rebar Grade 60,Steel,53,ea,909.64,USD,11
Q-RFQ-1026-urban-6,RFQ-1026,urban,UrbanBuild Wholesale,West,82,Rebar Grade 60,Steel,366,sq_ft,809.89,USD,40
Q-RFQ-1026-urban-7,RFQ-1026,urban,UrbanBuild Wholesale,West,82,Electrical Wire,Electrical,194,yd3,58.24,USD,5
Q-RFQ-1026-urban-8,RFQ-1026,urban,UrbanBuild Wholesale,West,82,Portland Cement,Concrete,116,ton,119.84,USD,33
Q-RFQ-1026-urban-9,RFQ-1026,urban,UrbanBuild Wholesale,West,82,VAV Box,HVAC,363,sq_ft,589.87,USD,26
Q-RFQ-1026-urban-10,RFQ-1026,urban,UrbanBuild Wholesale,West,82,Sheetrock,Drywall,115,linear_ft,15.35,USD,36
Q-RFQ-1026-apex-1,RFQ-1026,apex,Apex Industrial Supply,South,90,Rebar Grade 60,Steel,362,linear_ft,1000.18,USD,22
Q-RFQ-1026-apex-2,RFQ-1026,apex,Apex Industrial Supply,South,90,Ball Valve,Plumbing,65,sq_ft,96.96,USD,28
Q-RFQ-1026-apex-3,RFQ-1026,apex,Apex Industrial Supply,South,90,Cement Blend,Concrete,476,sq_ft,138.74,USD,14
Q-RFQ-1026-apex-4,RFQ-1026,apex,Apex Industrial Supply,South,90,Electrical Wire,Electrical,444,ton,53.89,USD,15
Q-RFQ-1026-apex-5,RFQ-1026,apex,Apex Industrial Supply,South,90,I Beam Steel,Steel,53,ea,818.46,USD,3
Q-RFQ-1026-apex-6,RFQ-1026,apex,Apex Industrial Supply,South,90,Steel Rebar,Steel,366,sq_ft,1057.62,USD,31
Q-RFQ-1026-apex-7,RFQ-1026,apex,Apex Industrial Supply,South,90,LED Fixture,Electrical,194,yd3,55.81,USD,7
Q-RFQ-1026-apex-8,RFQ-1026,apex,Apex Industrial Supply,South,90,Ready Mix Concrete,Concrete,116,ton,131.35,USD,36
Q-RFQ-1026-apex-9,RFQ-1026,apex,Apex Industrial Supply,South,90,Ductwork,HVAC,363,sq_ft,697.11,USD,23
Q-RFQ-1026-apex-10,RFQ-1026,apex,Apex Industrial Supply,South,90,Drywall Screws,Drywall,115,linear_ft,18.13,USD,26
Q-RFQ-1026-metro-2,RFQ-1026,metro,Metro Contractor Depot,National,86,Pipe Fittings,Plumbing,65,sq_ft,97.3,USD,34
Q-RFQ-1026-metro-3,RFQ-1026,metro,Metro Contractor Depot,National,86,Ready Mix Concrete,Concrete,476,sq_ft,155.14,USD,11
Q-RFQ-1026-metro-4,RFQ-1026,metro,Metro Contractor Depot,National,86,Breaker Panel,Electrical,444,ton,62.43,USD,3
Q-RFQ-1026-metro-5,RFQ-1026,metro,Metro Contractor Depot,National,86,Steel Rebar,Steel,53,ea,936.08,USD,8
Q-RFQ-1026-metro-6,RFQ-1026,metro,Metro Contractor Depot,National,86,I Beam Steel,Steel,366,sq_ft,928.1,USD,33
Q-RFQ-1026-metro-7,RFQ-1026,metro,Metro Contractor Depot,National,86,Breaker Panel,Electrical,194,yd3,62.66,USD,5
Q-RFQ-1026-metro-8,RFQ-1026,metro,Metro Contractor Depot,National,86,Cement Blend,Concrete,116,ton,137.81,USD,31
Q-RFQ-1026-metro-9,RFQ-1026,metro,Metro Contractor Depot,National,86,HVAC Compressor,HVAC,363,sq_ft,667.54,USD,28
Q-RFQ-1026-metro-10,RFQ-1026,metro,Metro Contractor Depot,National,86,Sheetrock,Drywall,115,linear_ft,17.27,USD,34
Q-RFQ-1027-buildtech-1,RFQ-1027,buildtech,BuildTech Supply,Midwest,94,Concrete,Concrete,338,ea,138.61,USD,31
Q-RFQ-1027-buildtech-2,RFQ-1027,buildtech,BuildTech Supply,Midwest,94,Plumbing Fixture,Plumbing,91,yd3,79.48,USD,17
Q-RFQ-1027-buildtech-3,RFQ-1027,buildtech,BuildTech Supply,Midwest,94,Paint Supplies,Paint,79,linear_ft,29.55,USD,10
Q-RFQ-1027-buildtech-4,RFQ-1027,buildtech,BuildTech Supply,Midwest,94,Concrete,Concrete,225,ton,133.66,USD,33
Q-RFQ-1027-buildtech-5,RFQ-1027,buildtech,BuildTech Supply,Midwest,94,Junction Box,Electrical,347,linear_ft,54.55,USD,34
Q-RFQ-1027-buildtech-6,RFQ-1027,buildtech,BuildTech Supply,Midwest,94,VAV Box,HVAC,195,ton,589.84,USD,34
Q-RFQ-1027-buildtech-7,RFQ-1027,buildtech,BuildTech Supply,Midwest,94,Joint Compound,Drywall,65,linear_ft,16.7,USD,26
Q-RFQ-1027-buildtech-8,RFQ-1027,buildtech,BuildTech Supply,Midwest,94,Steel Rebar,Steel,441,linear_ft,835.59,USD,13
Q-RFQ-1027-buildtech-9,RFQ-1027,buildtech,BuildTech Supply,Midwest,94,Copper Pipe,Plumbing,375,linear_ft,83.63,USD,22
Q-RFQ-1027-buildtech-10,RFQ-1027,buildtech,BuildTech Supply,Midwest,94,Steel Plate,Steel,98,sq_ft,965.67,USD,22
Q-RFQ-1027-constructpro-1,RFQ-1027,constructpro,ConstructPro Materials,Northeast,88,Concrete,Concrete,338,ea,155.55,USD,27
Q-RFQ-1027-constructpro-2,RFQ-1027,constructpro,ConstructPro Materials,Northeast,88,Copper Pipe,Plumbing,91,yd3,80.14,USD,28
Q-RFQ-1027-constructpro-3,RFQ-1027,constructpro,ConstructPro Materials,Northeast,88,Paint Supplies,Paint,79,linear_ft,36.55,USD,4
Q-RFQ-1027-constructpro-4,RFQ-1027,constructpro,ConstructPro Materials,Northeast,88,Cement Blend,Concrete,225,ton,150.56,USD,25
Q-RFQ-1027-constructpro-5,RFQ-1027,constructpro,ConstructPro Materials,Northeast,88,Junction Box,Electrical,347,linear_ft,51.91,USD,22
Q-RFQ-1027-constructpro-6,RFQ-1027,constructpro,ConstructPro Materials,Northeast,88,VAV Box,HVAC,195,ton,755.99,USD,36
Q-RFQ-1027-constructpro-7,RFQ-1027,constructpro,ConstructPro Materials,Northeast,88,Drywall Sheet,Drywall,65,linear_ft,17.89,USD,21
Q-RFQ-1027-constructpro-8,RFQ-1027,constructpro,ConstructPro Materials,Northeast,88,I Beam Steel,Steel,441,linear_ft,857.06,USD,19
Q-RFQ-1027-constructpro-9,RFQ-1027,constructpro,ConstructPro Materials,Northeast,88,PVC Plumbing Pipe,Plumbing,375,linear_ft,97.98,USD,27
Q-RFQ-1027-constructpro-10,RFQ-1027,constructpro,ConstructPro Materials,Northeast,88,Steel Plate,Steel,98,sq_ft,976.03,USD,19
Q-RFQ-1027-urban-1,RFQ-1027,urban,UrbanBuild Wholesale,West,82,Concrete,Concrete,338,ea,127.09,USD,23
Q-RFQ-1027-urban-2,RFQ-1027,urban,UrbanBuild Wholesale,West,82,Ball Valve,Plumbing,91,yd3,93.04,USD,31
Q-RFQ-1027-urban-3,RFQ-1027,urban,UrbanBuild Wholesale,West,82,Exterior Coating,Paint,79,linear_ft,32.27,USD,4
Q-RFQ-1027-urban-4,RFQ-1027,urban,UrbanBuild Wholesale,West,82,Cement Blend,Concrete,225,ton,145.42,USD,30
Q-RFQ-1027-urban-5,RFQ-1027,urban,UrbanBuild Wholesale,West,82,Electrical Wire,Electrical,347,linear_ft,59.19,USD,26
Q-RFQ-1027-urban-6,RFQ-1027,urban,UrbanBuild Wholesale,West,82,HVAC Air Handler,HVAC,195,ton,755.64,USD,35
Q-RFQ-1027-urban-7,RFQ-1027,urban,UrbanBuild Wholesale,West,82,Drywall Sheet,Drywall,65,linear_ft,20.06,USD,33
Q-RFQ-1027-urban-8,RFQ-1027,urban,UrbanBuild Wholesale,West,82,Steel Plate,Steel,441,linear_ft,760.36,USD,16
Q-RFQ-1027-urban-9,RFQ-1027,urban,UrbanBuild Wholesale,West,82,Plumbing Fixture,Plumbing,375,linear_ft,85.6,USD,23
Q-RFQ-1027-urban-10,RFQ-1027,urban,UrbanBuild Wholesale,West,82,Steel Rebar,Steel,98,sq_ft,904.1,USD,17
Q-RFQ-1027-apex-1,RFQ-1027,apex,Apex Industrial Supply,South,90,Concrete,Concrete,338,ea,150.47,USD,32
Q-RFQ-1027-apex-2,RFQ-1027,apex,Apex Industrial Supply,South,90,PVC Plumbing Pipe,Plumbing,91,yd3,80.95,USD,19
Q-RFQ-1027-apex-4,RFQ-1027,apex,Apex Industrial Supply,South,90,Portland Cement,Concrete,225,ton,131.38,USD,34
Q-RFQ-1027-apex-5,RFQ-1027,apex,Apex Industrial Supply,South,90,Electrical Wire,Electrical,347,linear_ft,64.73,USD,23
Q-RFQ-1027-apex-6,RFQ-1027,apex,Apex Industrial Supply,South,90,Air Diffuser,HVAC,195,ton,675.29,USD,38
Q-RFQ-1027-apex-7,RFQ-1027,apex,Apex Industrial Supply,South,90,Joint Compound,Drywall,65,linear_ft,18.96,USD,29
Q-RFQ-1027-apex-8,RFQ-1027,apex,Apex Industrial Supply,South,90,I Beam Steel,Steel,441,linear_ft,941.17,USD,18
Q-RFQ-1027-apex-9,RFQ-1027,apex,Apex Industrial Supply,South,90,PVC Plumbing Pipe,Plumbing,375,linear_ft,82.76,USD,23
Q-RFQ-1027-apex-10,RFQ-1027,apex,Apex Industrial Supply,South,90,Steel Rebar,Steel,98,sq_ft,961.35,USD,21
Q-RFQ-1027-metro-1,RFQ-1027,metro,Metro Contractor Depot,National,86,Cement Blend,Concrete,338,ea,152.39,USD,28
Q-RFQ-1027-metro-2,RFQ-1027,metro,Metro Contractor Depot,National,86,Pipe Fittings,Plumbing,91,yd3,105.69,USD,24
Q-RFQ-1027-metro-3,RFQ-1027,metro,Metro Contractor Depot,National,86,Paint Supplies,Paint,79,linear_ft,32.3,USD,14
Q-RFQ-1027-metro-4,RFQ-1027,metro,Metro Contractor Depot,National,86,Cement Blend,Concrete,225,ton,168.1,USD,37
Q-RFQ-1027-metro-5,RFQ-1027,metro,Metro Contractor Depot,National,86,Junction Box,Electrical,347,linear_ft,64.67,USD,29
Q-RFQ-1027-metro-6,RFQ-1027,metro,Metro Contractor Depot,National,86,HVAC Air Handler,HVAC,195,ton,825.15,USD,27
Q-RFQ-1027-metro-7,RFQ-1027,metro,Metro Contractor Depot,National,86,Drywall Sheet,Drywall,65,linear_ft,20.94,USD,30
Q-RFQ-1027-metro-8,RFQ-1027,metro,Metro Contractor Depot,National,86,Rebar Grade 60,Steel,441,linear_ft,1087.73,USD,14
Q-RFQ-1027-metro-9,RFQ-1027,metro,Metro Contractor Depot,National,86,Copper Pipe,Plumbing,375,linear_ft,87.39,USD,24
Q-RFQ-1027-metro-10,RFQ-1027,metro,Metro Contractor Depot,National,86,I Beam Steel,Steel,98,sq_ft,1121.42,USD,21
Q-RFQ-1028-buildtech-1,RFQ-1028,buildtech,BuildTech Supply,Midwest,94,Ductwork,HVAC,173,ton,622.4,USD,10
Q-RFQ-1028-buildtech-2,RFQ-1028,buildtech,BuildTech Supply,Midwest,94,Interior Paint,Paint,408,ea,33.93,USD,30
Q-RFQ-1028-buildtech-3,RFQ-1028,buildtech,BuildTech Supply,Midwest,94,Drywall Screws,Drywall,158,yd3,20.42,USD,36
Q-RFQ-1028-buildtech-4,RFQ-1028,buildtech,BuildTech Supply,Midwest,94,Plumbing Fixture,Plumbing,111,sq_ft,93.01,USD,15
Q-RFQ-1028-buildtech-5,RFQ-1028,buildtech,BuildTech Supply,Midwest,94,Primer,Paint,439,sq_ft,35.34,USD,5
Q-RFQ-1028-buildtech-6,RFQ-1028,buildtech,BuildTech Supply,Midwest,94,HVAC Air Handler,HVAC,67,ton,744.94,USD,28
Q-RFQ-1028-buildtech-7,RFQ-1028,buildtech,BuildTech Supply,Midwest,94,Ready Mix Concrete,Concrete,154,ton,157.84,USD,23
Q-RFQ-1028-buildtech-8,RFQ-1028,buildtech,BuildTech Supply,Midwest,94,Air Diffuser,HVAC,464,ea,667.78,USD,13
Q-RFQ-1028-buildtech-9,RFQ-1028,buildtech,BuildTech Supply,Midwest,94,Primer,Paint,334,ton,38.1,USD,26
Q-RFQ-1028-buildtech-10,RFQ-1028,buildtech,BuildTech Supply,Midwest,94,Exterior Coating,Paint,362,linear_ft,32.48,USD,15
Q-RFQ-1028-constructpro-1,RFQ-1028,constructpro,ConstructPro Materials,Northeast,88,HVAC Compressor,HVAC,173,ton,699.78,USD,17
Q-RFQ-1028-constructpro-2,RFQ-1028,constructpro,ConstructPro Materials,Northeast,88,Exterior Coating,Paint,408,ea,34.4,USD,33
Q-RFQ-1028-constructpro-3,RFQ-1028,constructpro,ConstructPro Materials,Northeast,88,Drywall Screws,Drywall,158,yd3,16.19,USD,32
Q-RFQ-1028-constructpro-4,RFQ-1028,constructpro,ConstructPro Materials,Northeast,88,Pipe Fittings,Plumbing,111,sq_ft,98.95,USD,17
Q-RFQ-1028-constructpro-5,RFQ-1028,constructpro,ConstructPro Materials,Northeast,88,Exterior Coating,Paint,439,sq_ft,33.17,USD,6
Q-RFQ-1028-constructpro-6,RFQ-1028,constructpro,ConstructPro Materials,Northeast,88,VAV Box,HVAC,67,ton,659.57,USD,24
Q-RFQ-1028-constructpro-7,RFQ-1028,constructpro,ConstructPro Materials,Northeast,88,Concrete Mix,Concrete,154,ton,160.71,USD,32
Q-RFQ-1028-constructpro-8,RFQ-1028,constructpro,ConstructPro Materials,Northeast,88,VAV Box,HVAC,464,ea,775.03,USD,7
Q-RFQ-1028-constructpro-9,RFQ-1028,constructpro,ConstructPro Materials,Northeast,88,Exterior Coating,Paint,334,ton,41.25,USD,28
Q-RFQ-1028-urban-2,RFQ-1028,urban,UrbanBuild Wholesale,West,82,Latex Paint,Paint,408,ea,32.03,USD,26
Q-RFQ-1028-urban-3,RFQ-1028,urban,UrbanBuild Wholesale,West,82,Sheetrock,Drywall,158,yd3,16.63,USD,26
Q-RFQ-1028-urban-4,RFQ-1028,urban,UrbanBuild Wholesale,West,82,Copper Pipe,Plumbing,111,sq_ft,70.06,USD,3
Q-RFQ-1028-urban-5,RFQ-1028,urban,UrbanBuild Wholesale,West,82,Primer,Paint,439,sq_ft,34.56,USD,11
Q-RFQ-1028-urban-6,RFQ-1028,urban,UrbanBuild Wholesale,West,82,HVAC Air Handler,HVAC,67,ton,701.93,USD,19
Q-RFQ-1028-urban-7,RFQ-1028,urban,UrbanBuild Wholesale,West,82,Cement Blend,Concrete,154,ton,124.19,USD,33
Q-RFQ-1028-urban-8,RFQ-1028,urban,UrbanBuild Wholesale,West,82,Ductwork,HVAC,464,ea,740.78,USD,6
Q-RFQ-1028-urban-9,RFQ-1028,urban,UrbanBuild Wholesale,West,82,Interior Paint,Paint,334,ton,34.6,USD,30
Q-RFQ-1028-urban-10,RFQ-1028,urban,UrbanBuild Wholesale,West,82,Paint Supplies,Paint,362,linear_ft,38.06,USD,24
